"","B1","B2","B3","B5","B6","B7","B9","B10","B11","B14","B15","B16"
"ENSMUSG00000056612",12.1157644753422,11.7613536835566,11.8702342343672,12.014213162106,11.6852900648371,12.1454099023544,12.0011271340829,11.8539937346527,11.8278395134265,11.6599104772683,11.997008826136,12.1401159357554
"ENSMUSG00000056617",0,0,2.08688332347608,0,0,0,0,2.81407850299595,0,0.916666666666667,1.19498750024039,0
"ENSMUSG00000056629",10.009794795399,9.65249335986707,9.64673726663036,9.75645055955023,9.65339575514802,10.0038146529374,9.67955058656627,9.88144244690653,9.80688814572236,9.79691577300364,9.76765668129203,9.833668176995
"ENSMUSG00000056643",0,0,0,0,0,2.97487939233833,2.23653826374439,0,0,2.79554580121791,0,0
"ENSMUSG00000056648",0,2.70882563584313,1.27832083357372,2.40621939812385,0,3.13252856135324,0,0,0,0,0,0
"ENSMUSG00000056656",3.4443579726825,3.54025236762941,0.779085028649066,2.51879948720977,3.45847754369752,2.06045056221895,3.04767669050869,2.00215364365408,2.37731072767857,4.18369641437018,1.54998041875252,1.29613180688713
"ENSMUSG00000056665",8.41603521881901,8.47155384898519,8.5127698294128,8.52819905915502,8.38383744742501,8.52931541586189,8.6620857278206,8.35774560950705,8.22393436580976,8.39117327680629,8.51916754765428,8.41334038767305
"ENSMUSG00000056666",10.8686011535554,11.3292333869449,11.2744909308022,10.9547994613762,11.4090487433886,11.125896758382,11.0788424559424,11.1874888233964,11.3857519043084,11.3476611646128,11.1413371132733,11.0248913305206
"ENSMUSG00000056671",6.95723577202959,6.73580270891564,6.61542499671142,6.79052365148663,6.84822492309753,6.70593367905734,6.80189886218051,6.85915334323947,6.49512308949807,6.61612789692245,6.65659161732526,7.08822863173081
"ENSMUSG00000056679",8.50721439846466,8.17552450087809,8.19029314050413,8.35084775270016,8.26372340042668,8.32543972136064,8.23111982991533,8.54638885461921,8.28437843385252,8.39622850637936,8.43262681813129,8.15164156967126
"ENSMUSG00000056687",6.73439439452913,6.36813137081491,6.75384258140447,6.76264871396227,6.7147214524511,6.48036992167128,6.81177176596688,6.90891084503586,6.17020459062049,6.25343236313417,6.9503126238327,6.6125467058268
"ENSMUSG00000056692",12.9383798903955,12.4913120848398,12.4241793946013,12.9467530912804,12.4410838628032,12.4681732792694,12.8441390384037,12.4274919192953,12.5421003842742,12.6190392751669,12.6345621517841,12.5898885313646
"ENSMUSG00000056698",8.97901334887782,9.31158672001456,9.24570834303061,9.15309594041104,9.21293390897428,9.12673219028701,9.0692982373673,9.3547171257377,9.06221652711015,9.27740612482788,9.12390896897988,9.00918908839018
"ENSMUSG00000056708",10.3012978865156,10.0119921493749,10.0132033080095,10.1265209068522,10.0127847646341,10.1767186156137,10.1873090668447,9.94115377225281,10.0317103106179,10.2027654895873,10.1034618419651,9.80933545368266
"ENSMUSG00000056718",4.81826920800397,4.18201600042942,5.29061772260834,4.38386038562879,4.98176238670204,5.00752106496804,5.10455136254538,4.29729636216934,5.24931838571237,3.95930798173733,4.84970433396616,5.45295290477892
"ENSMUSG00000056724",9.25843810571277,8.55701673788451,8.23534305570483,9.30955401929039,8.6267402468808,7.97058210891642,9.17315161125285,8.60931635449827,8.25450580689225,9.26191310846284,8.4985317734755,8.27044545328065
"ENSMUSG00000056735",6.48296837421212,6.71401929011048,6.70124354340828,6.25766179988362,6.64885995272395,6.78970116582325,6.64860888051895,6.31421292228105,6.73182480126979,6.65661051573269,6.17136907331775,6.89481816723584
"ENSMUSG00000056737",11.8998816454338,11.8604708955755,11.846592446948,11.8492238361282,11.7570207870161,12.0611539199397,11.7360002969298,11.7910473993221,11.8517680325294,11.6930915347205,11.8516431442249,11.8428462453477
"ENSMUSG00000056749",8.6645929918122,9.1358184530773,9.04427073440933,8.61320647119402,9.14461361669557,9.08970466013018,8.59066368812261,9.07179481902598,9.24595563054823,8.27660710746914,9.52290061301524,9.43188051229513
"ENSMUSG00000056752",0.377902167969739,1.34014941790143,0.388966406309256,0.450502153252981,1.1505035468343,0.934646010670902,0.109790693779035,1.25562545003249,0.928218710901244,0.0366461079518886,0.2563749737685,2.10853682249568
"ENSMUSG00000056753",5.71319709389321,4.88698558145631,5.55993708457378,5.82068857976087,5.23798006705258,5.36917034369045,5.5371779901692,5.07019396944422,5.47752688149634,6.04653188724845,4.56690193919936,5.23327526871411
"ENSMUSG00000056758",11.2077023521859,12.2531869459958,12.2690772933578,11.5740544887937,12.0212155989193,12.204796898045,11.1428558613183,12.2159565526746,12.2162077786704,11.0115174200056,12.1699625913719,12.4639086374367
"ENSMUSG00000056763",9.6482964993885,9.6683473017567,9.5909594998398,9.65003280180202,9.73905473996275,9.52496940261664,9.7118273771969,9.7166791463583,9.67604422648877,9.78227673392153,9.7134800298867,9.5017529426301
"ENSMUSG00000056770",11.5054817649986,11.6222080056734,11.6400829927468,11.4227941184722,11.5463704234737,11.8227776193268,11.3969817069625,11.5850369700215,11.6321925161161,11.461062128028,11.498206663403,11.6242805568236
"ENSMUSG00000056771",6.32495687737934,6.23511445322594,6.68967783509136,6.84758898969955,6.61664260345302,5.3401322012742,6.06712812006538,6.49101780479648,6.43465695969444,6.45828470212553,6.3322632210352,6.50923643789966
"ENSMUSG00000056772",4.00163674271614,2.62723927847725,0.291815284386475,2.14775943449419,3.11318962837538,2.05634724890588,3.21848552548495,3.25930761133865,0.407221249019277,2.76289844212075,2.29798700868562,2.08184106117492
"ENSMUSG00000056820",10.4638785636296,10.3297809982192,10.3173834073788,10.3343133142206,10.3511257389317,10.4722836834694,10.2781112354271,10.3762448720308,10.3615766610001,10.3925226243379,10.2254422128137,10.377136216305
"ENSMUSG00000056832",8.9616065214976,8.9852543512869,8.88650323252386,8.86190291991106,8.9637109455505,8.88505426731503,8.82508261370666,9.11299494231607,8.82019683094779,8.90267059531336,8.99479370649839,8.88571365888117
"ENSMUSG00000056836",4.64769500355255,5.04595134469819,4.50229960500911,3.85996520068597,4.95698120313484,5.29738739678286,4.18639122690302,4.62883339965967,5.34043487959759,3.87960607602074,5.31268434201549,4.58312710635811
"ENSMUSG00000056851",13.9607564347119,13.9604662469073,13.911992330116,13.9503790605576,13.944849030529,13.8916518278471,14.011179561161,13.865413603609,13.973228456346,14.0805644587877,13.882868642598,13.8340072918083
"ENSMUSG00000056856",2.7836757790585,2.64439958660267,3.91211431390235,4.03556368628484,4.04846117300818,1.17282874158481,3.30254142295609,3.47054380437652,2.92328006964885,3.80249790016584,3.50007267200181,2.79318119039366
"ENSMUSG00000056870",12.2129154160968,12.0922981119665,12.1306326323461,12.3254504710553,12.10787069269,12.0085163801057,12.1668608043694,12.1439957872055,12.0878793807794,12.9571605039274,11.4847581838284,11.4733463743452
"ENSMUSG00000056880",2.67065898955814,3.62781358592409,3.23063589916862,2.48294063111019,3.18295098845452,3.55383633493167,2.7981736804354,3.07988757899143,3.25554940280388,2.93934175153139,2.83952370908366,3.37445113958955
"ENSMUSG00000056888",2.48036632553057,1.55802325278921,1.19675963268536,0.739451122369328,0.655584524598072,3.28515852124981,1.18188506178142,1.69488588334149,2.38177189794166,1.37752714384189,0.542271929586687,2.94638423742647
"ENSMUSG00000056899",6.47724476986096,6.63843642640056,6.53473758092392,6.92739989872269,6.00077047110579,6.73252898317322,6.80313693012692,6.37449273517935,6.4587778026656,6.31029460242622,6.54757406720652,6.67793493619947
"ENSMUSG00000056904",0.343748560986626,3.42749144858403,2.11840415013232,1.90860246650631,2.03470517177564,2.41808250707019,1.73892270699753,3.50627185935688,0.658782731244515,-0.0238217589863263,3.04203268540183,3.32208013014674
"ENSMUSG00000056917",10.7552240761794,9.49941795394622,9.51094924607782,10.9092917340115,9.48120691378067,9.2896235751082,10.8708334197483,9.43107159488625,9.45482831752617,10.5093662137203,9.78132078488971,9.6140038015427
"ENSMUSG00000056919",9.81292116573011,9.8406634628302,9.73135503541889,10.1119138449092,9.83555848442188,9.29275207247978,9.97421819770542,9.81460303410195,9.71195098625197,9.855677501534,9.86490454523863,9.84862876652999
"ENSMUSG00000056938",11.0225472659566,10.5548373003749,10.6611215842376,10.677075053353,10.6676113094493,10.8595262112398,10.806577216435,10.6872738891159,10.6692700180354,11.127807568805,10.3751632055621,10.3839390686481
"ENSMUSG00000056941",10.3820013954442,10.4492250026867,10.3535262979469,10.2629228704813,10.5244851496971,10.4539034645982,10.3504291667205,10.5150527935807,10.4339075551458,10.351996073235,10.4683434921893,10.4907259341699
"ENSMUSG00000056943",0.617319007615082,1.43706513361078,0.555764212021754,1.54766957120032,0.208086214733079,1.18009944283477,1.94259365571336,0.750583802934328,0.188596531932309,1.23291282146885,1.16869030254354,0.870237799913245
"ENSMUSG00000056947",2.28715309190999,2.42593553562109,3.24182902291814,3.00305997926265,2.26063035594771,1.8278678444978,2.00703021516876,3.64225671484321,1.43669038076774,1.30481456669188,3.91319751679487,2.11623356689028
"ENSMUSG00000056952",10.2816131626055,10.2760607477707,10.3720765975704,10.2104838387158,10.339984919001,10.3460957224595,10.2103248946701,10.3535077650757,10.3330174589592,9.94954429650667,10.4691610131875,10.5026365476902
"ENSMUSG00000056962",10.5815123805563,10.9652435476616,10.9914091768873,10.5817554887457,10.8641524779578,11.1013586114221,10.6739951438369,10.9250165906887,10.8571278328847,10.2431085778764,11.1897644779188,11.1711396587776
"ENSMUSG00000056973",11.1694073892671,10.7854964155892,10.6550256381378,10.9054781890844,10.5688618006418,11.2763095137339,11.0433243403201,10.5376835651306,11.173637779323,11.4711286899821,10.6406037182996,10.4956035619821
"ENSMUSG00000056999",11.8493005280486,11.5571401490435,11.3858165734262,12.0022227102907,11.5686660762187,11.24337309577,11.9413929766164,11.4616889329726,11.3274772776713,11.7329113798911,11.5782152533974,11.5837321226312
"ENSMUSG00000057000",8.67629183536903,8.99877919162577,9.21749618689388,8.7754117200828,9.00352834158465,9.17882962981249,8.52151145944323,8.89313477829401,8.85913117277296,8.77968213664069,8.68734227718676,8.82615786818853
"ENSMUSG00000057036",8.57166411498512,8.42071887953009,8.34725140950709,8.30654890899908,8.29201590902186,8.7988633793459,8.42413846664776,8.55169584998595,8.17560939153989,8.31997114945753,8.41949064258038,8.49689539488694
"ENSMUSG00000057054",7.50090240940182,7.23773371217494,7.12786070453377,7.25654675456678,7.13324144852289,7.496453199707,7.18607830325675,7.21273482539696,7.40570237344776,7.7474013332532,6.7491469722687,6.94063111845989
"ENSMUSG00000057058",2.62528429007493,0.285430573011312,0.561798411402457,-0.468604258638222,2.00704020419814,2.51269354487024,0.262023833708011,0.257788752792509,3.00778139474493,0.438099508127231,0.444326849075823,2.65933488461012
"ENSMUSG00000057060",3.92342558121519,3.08140183629973,3.89372378245301,3.86703095775017,3.46665026063363,3.6314779578927,2.57296737984727,2.89059839287032,4.4515661249178,3.49729057149216,4.10947626559854,2.43090834656818
"ENSMUSG00000057069",8.54638399140035,8.18646949506799,8.01558595309581,8.43476059262346,8.07362429452575,8.27976811939459,8.43344986613124,8.24010338807156,8.27786348231375,8.555590952781,8.0858218271126,8.13477980120008
"ENSMUSG00000057072",1.50836217542137,2.14151015579047,2.35788562890052,3.52132851500437,1.15432034987763,0.805797749856708,1.43177081057464,3.81883136642695,0.871822257659437,1.97754577879016,2.91478562620399,1.0684952176711
"ENSMUSG00000057074",9.43685293910586,9.32758762336194,9.10204914846155,9.52757955729216,9.2217639408353,9.44050808645048,9.10323107193594,8.81794735313115,8.70035030198636,8.97629741228653,9.09239798749294,8.84809319963958
"ENSMUSG00000057092",1.99171878957671,2.94471624176729,3.30769958012455,1.85722311095302,3.26135043964687,3.49857039431334,3.22914240149294,1.95442948889438,3.32238517098494,1.79276929135967,2.86123760297288,2.82892901250215
"ENSMUSG00000057093",6.9577175707819,7.16633793032395,6.92709915849647,7.20408564647866,6.3994141595634,7.38629262226704,6.6351668419206,6.81780658979831,7.51948052820352,7.55771701380096,6.52886476415461,6.79567635974919
"ENSMUSG00000057098",12.8876227805802,12.3055791611234,12.4140239262782,12.9453921548914,12.5275070218406,12.161741307144,12.853002883439,12.4440760787028,12.3873673369578,13.0286302591345,12.3807067304477,12.2304990718035
"ENSMUSG00000057101",9.60977115217765,9.76182863968276,9.49432481635578,9.69923860938951,9.52069030860896,9.62225102865633,9.65723983813712,9.69701885408346,9.3886638541641,9.45686317634456,9.69388024522258,9.71451331828858
"ENSMUSG00000057103",7.51261823238735,6.97960255284045,7.63554404713233,7.79465514826923,7.39105181486681,6.95461353560786,7.71971088903323,7.16746332048283,7.19890745150093,7.41718345620552,7.66981266901829,7.19553540612835
"ENSMUSG00000057110",10.6012460278324,10.5299320866288,10.6306623517935,10.7360745702308,10.8515346862471,10.111219803822,10.5454145503104,10.6618743791057,10.6677377899926,10.8784915183451,10.4401396452858,10.4384607515352
"ENSMUSG00000057113",14.766702314362,14.6136839536232,14.7070935884593,14.6439626719161,14.6027816700603,14.8411996080124,14.6239403251944,14.6413757315823,14.6832262545582,14.7481636022943,14.5699681630395,14.6175704525503
"ENSMUSG00000057130",9.91903523015279,9.92265203467772,9.87692719126348,9.84223424857475,9.8133506627916,10.084018026672,9.83855890317398,10.0440477984578,9.78300576170498,9.93197375347223,9.8487465710092,10.0206187145318
"ENSMUSG00000057132",0.421992980501042,2.74141222881867,1.15172540342171,2.42324970515357,0.869830661129006,1.254785761689,1.68809246350911,0.281160198688701,2.38173412537994,1.27226193438003,0.958329848874539,2.41037339256563
"ENSMUSG00000057133",11.9900405345321,11.9599108117385,12.0175576483921,12.2575834013901,12.0873605232781,11.500690404404,11.9582406672211,12.125858088018,11.9639325976778,12.1578221064564,11.879097760076,11.9343586779333
"ENSMUSG00000057134",10.0438639823253,10.050445541268,10.1227058741022,9.98521200406454,10.0397198217383,10.226572722746,10.0241771713188,10.1618549803474,9.97982824292015,10.0429303485854,10.1245345723698,10.0238008962651
"ENSMUSG00000057137",9.49178781481708,8.76490719274755,8.9086842661918,9.41808052527094,8.96243972259487,8.62532444620983,9.45849193182207,8.80494727874883,9.04545741870959,9.59251134259908,8.908188292781,8.72899217737419
"ENSMUSG00000057143",11.1886330536534,10.8660720577711,11.0082202281121,11.105973193091,11.0438895120409,10.7955866365766,11.0232659051925,10.9481974657372,10.9404622924181,11.0549739082167,11.0030711465204,11.1174688807153
"ENSMUSG00000057147",9.80354757136543,9.77966488018065,9.77321956651657,9.9958315918342,9.75633523169827,9.57936943673015,9.80976672606991,9.79195292342347,9.74379008476865,9.96654725370384,9.74185588494267,9.64127683055129
"ENSMUSG00000057156",8.20338560504102,8.17530478587648,8.23870867568577,8.08271804813116,8.10686649619168,8.31741620549866,7.72479114347196,8.47504120879503,8.2662437097163,8.04639537152352,8.05240624368409,8.47410939326281
"ENSMUSG00000057176",7.20868177017542,6.88877333219836,7.03315974093521,7.028254590025,7.2860903727434,6.89219407824899,6.67468273279425,7.16345935451057,7.06071434153632,7.33775233480313,6.48717224146629,7.01846775746456
"ENSMUSG00000057177",10.7693739218726,10.8254149398805,10.855568344961,10.770689335915,10.6955261986453,10.9907170833013,10.7168046326357,10.7561629961018,10.8887951907238,10.6878169202168,10.8096728095961,10.8449001711974
"ENSMUSG00000057181",11.1052554423342,10.810702062241,10.9307695442899,11.1581148186868,10.9726696775458,10.7134005195721,10.936683393352,10.8950622660572,10.9081430104246,11.2225849449815,10.8989711169938,10.6042168386606
"ENSMUSG00000057182",3.09973042445119,2.53342308895257,2.85511137428916,1.94775982994007,3.8548309971522,2.03535291149345,4.40160367240822,1.12478221172212,1.7925808896301,3.91580572795821,2.67600222923831,0.931370826421841
"ENSMUSG00000057191",4.00943977012214,3.92259830875969,3.6749786542364,3.88887076975873,4.27466208183207,3.35884895365025,3.76107209522713,3.53979371549989,4.37069209641495,2.84315259227185,4.36165125510883,4.02420547977549
"ENSMUSG00000057193",12.6235731388863,12.6516471397735,12.7294318050943,12.5587757806096,12.7353932257018,12.6963743595638,12.5759834723419,12.7008689415337,12.7297406492839,12.8113823820642,12.5280526868318,12.4793262977735
"ENSMUSG00000057219",8.75128775113387,8.64313465141722,8.73858422420028,8.54242335564672,8.82194122117585,8.7643069499096,8.42987297330365,8.8170398955538,8.8016722234168,8.58437131461143,8.63082593490479,8.89388501556649
"ENSMUSG00000057223",0,3.28926984360954,2.08688332347608,0,0.965413541726763,0,0,0,0,0,0,0
"ENSMUSG00000057229",8.61448981112661,8.56417271111733,8.54805334665793,8.63152449262958,8.43981297909762,8.55377542885777,8.74266397968025,8.5110662060257,8.40366226876268,8.38990173813914,8.75805877031393,8.60110446645886
"ENSMUSG00000057230",12.6876337811248,12.5005530117481,12.5007043389649,12.8820704143519,12.6891368789492,12.0022028564908,12.6311827594262,12.5449957125749,12.4823089248402,12.595449847686,12.568744046693,12.5318051427918
"ENSMUSG00000057234",7.6302393415249,8.22485556240382,7.80663196029605,7.86551096621684,7.89736987055238,7.77355752825026,7.933286843421,7.92517011914169,7.7511653196943,7.99900215947655,8.02679688218027,7.54076460204498
"ENSMUSG00000057236",12.5160484696052,12.3810189351184,12.3802737954516,12.449088961093,12.3267000496953,12.5627622494857,12.4092706938449,12.3653551859632,12.4038895213544,12.5272773852883,12.3103182877256,12.3072062340468
"ENSMUSG00000057244",3.6981123095235,3.38096351177078,3.37568410083113,3.14009153180254,3.55646490362402,3.75555687040739,3.411107744669,3.50176087910741,2.94322235574993,2.90704406910526,4.16195476956062,3.19791466555214
"ENSMUSG00000057262",2.5367085413491,3.52742365254271,3.20786362242511,2.62330573383058,2.87112062826518,3.73657023932572,4.05167157933809,1.88385861670242,2.98900403067839,2.9592769233475,3.37869064793233,2.98644952242052
"ENSMUSG00000057265",5.66461961311204,5.73478480256725,6.44940254168381,5.80578265796704,5.57165165110285,6.28794763740246,6.08613130354555,5.9190258212553,5.93115386350222,6.40568854620148,5.27109117720571,6.1228891008431
"ENSMUSG00000057278",10.5005141330148,10.5234656700121,10.4159111449405,10.3196979055789,10.3471894385503,10.8501572562371,10.4988907682812,10.3762740284399,10.4836281166045,10.4886938530582,10.3516374361182,10.4979650328073
"ENSMUSG00000057280",3.12116181475659,3.16917086299405,3.26226300032287,3.98995133882023,3.70756518026527,1.64739669008949,3.65518455011879,3.40677663402596,2.58164582514759,4.249468179341,3.42076417260055,1.63655198619154
"ENSMUSG00000057286",-0.0554477169938197,2.28729585421274,3.12887173298059,2.80394145031733,0.635951758779203,1.72216375150019,0.486414728734049,1.62749768420899,3.0146113331161,1.80865049233443,2.69239090677325,1.19048738017809
"ENSMUSG00000057290",0,0,0,2.40621939812385,3.1627427346353,0,2.77949204472271,0,0,0.916666666666667,0,1.0487468750601
"ENSMUSG00000057315",10.9801606962712,10.5650856057941,10.3802009195588,11.3353378477879,10.5061326437517,10.1091889125503,10.871183818257,10.5169350112585,10.3984988647442,10.8483218006818,10.603347591498,10.5547007757938
"ENSMUSG00000057322",12.9151098808075,12.6776527732917,12.7740840260186,12.6056523514184,12.6417200567684,13.1594362952371,12.6059276852248,12.6708950658332,12.9918484788832,12.7800957334175,12.6365097828098,12.7258874199487
"ENSMUSG00000057329",9.61538525752562,10.3635545259127,10.1426433295906,9.9006473966483,10.2577842704366,9.93143102554267,9.60058829018497,10.3325439732975,10.198597543285,9.79156367956491,10.1369002584502,10.106080199321
"ENSMUSG00000057335",12.8454041019947,12.6782979343842,12.6880660511622,13.0116105050129,12.7547721866847,12.362807274486,12.8694564486731,12.7353542464718,12.6872877912199,12.8092837400159,12.7064370482372,12.7573968198518
"ENSMUSG00000057337",3.44931172015824,2.74061621614068,3.08677891307439,3.81779338976887,3.61817792502628,2.00498958061382,2.01329200629821,2.6929446684244,3.63738927844351,4.292698231435,1.59219912372914,2.41295641784451
"ENSMUSG00000057342",9.70063848239514,9.57786406655628,9.31427604535354,9.61259461473097,9.48514905876763,9.46588247069155,9.58690417625019,9.63852300108837,9.33549381956779,9.47191909506633,9.56037233115168,9.52321752673348
"ENSMUSG00000057346",9.56314215453795,8.81828320909365,9.25621947532314,9.19210533877237,9.31827298344019,9.11421540485063,9.28769960653866,8.79716650423896,9.34726705031287,9.03158624135722,9.43314415244675,9.53765525254593
"ENSMUSG00000057359",3.32101184744758,3.47356147586871,4.48885888049783,4.15313360303945,3.86881519941529,3.17706571281985,4.49950505273137,2.69876761262728,3.79967287530319,3.89338611721944,3.90451319166886,3.43349891352416
"ENSMUSG00000057363",10.5485565452218,10.8313517536206,10.6172938086854,10.6153830944196,10.665336560004,10.8301806886241,10.578437412857,10.6952838319257,10.5560162448927,10.6027860458114,10.7105525437196,10.6143567130266
"ENSMUSG00000057367",10.3159781746253,10.3516509321795,10.5228875728577,10.4060734463245,10.4414104525002,10.359676199605,10.3697251780091,10.3532821263688,10.5928667004287,10.5600548671575,10.3760824828299,10.4406641398579
"ENSMUSG00000057375",9.7003106905184,9.85121690442105,9.78147773370973,9.58561227713923,9.76870030112026,10.0653207255863,9.69082691250078,9.80131100320235,9.77406494927566,9.56994261762163,9.87788139241418,9.80300293340495
"ENSMUSG00000057378",3.23107806098485,3.49493432739416,2.49224279162226,2.8012581187389,2.79482083624983,3.65009314638667,2.95416046672707,3.42622380382747,2.77719092441989,2.58102981606753,2.970452175138,3.72830910066678
"ENSMUSG00000057388",10.1181845744846,10.2023557661308,10.4600214187352,10.0516564876649,10.1738350558621,10.6618592574702,10.3001672359949,10.2911579848237,10.2571019955591,10.257198368237,10.2636703296576,10.3802475427914
"ENSMUSG00000057396",8.38649105455612,7.91819894439512,7.74733061487013,8.33857331350894,7.80123414640089,7.95918789515912,8.1140056472648,7.95278771663047,8.02295865670695,8.4286864538348,7.76390547963872,7.84138875112813
"ENSMUSG00000057400",2.76095934294468,0.965413541726763,3.80087454153123,0,0.965413541726763,2.97487939233833,0,0,0,0,0,0
"ENSMUSG00000057406",10.6078414579271,10.4966720673318,10.5791643807115,10.7267636158205,10.5522378274673,10.3385939556383,10.4740530406341,10.6054833021806,10.540543346079,10.5545446943516,10.5183112543224,10.6106933708709
"ENSMUSG00000057409",8.548299682695,8.24913037309999,8.35617074171621,8.77496546392945,8.24639435452111,8.06244116706811,8.69945957217095,8.38192494434907,8.09867226953643,8.31132474952231,8.55546938771512,8.39759526502201
"ENSMUSG00000057411",10.0199295778265,9.87734287590195,9.99995102116999,9.85253627557949,9.9585947138673,10.1231653525023,10.0141970200834,9.77964427873913,10.0110323176128,10.126475069769,9.78445646095793,9.74240388911381
"ENSMUSG00000057421",10.7434798317538,10.7116531568164,10.7882969159988,10.7184683725483,10.7028798169818,10.8493337889931,10.8019206906801,10.5962806471959,10.8277024604997,10.8657426649353,10.622721940136,10.6242067948492
"ENSMUSG00000057440",10.3906078541045,10.4455067771451,10.398471314694,10.3611081727497,10.497530571169,10.3108724909363,10.3458381116082,10.5220506076233,10.5057562004341,10.7467380298089,10.2721549228493,10.1770393508175
"ENSMUSG00000057457",6.50422740258994,6.30685158732999,6.15898023556839,7.26075706611389,5.86740665487266,6.15622281899332,6.8486953927836,6.47995567779176,5.62876544230838,7.11777234516383,6.12497202869163,5.6214851373901
"ENSMUSG00000057465",0.86560329726829,2.57088782491218,0.809387608567896,1.76767530101034,1.19391445170506,1.17375439506613,1.74635366907685,0.868135608106136,1.72574841036882,0.077834310493839,2.90644632524812,3.13980534336966
"ENSMUSG00000057469",8.97790837820428,8.47106293312304,8.62895785674611,9.01867616566893,8.59615196948674,8.48982061530076,8.96250430454421,8.62278927475711,8.43307768634035,8.52079426037276,8.72600418780908,8.75081245178234
"ENSMUSG00000057497",9.88934779468333,9.85582751251,9.93919701247527,9.96599199139495,9.84788159550143,9.91245393823432,9.97101371972196,9.89727368799577,9.76247320533225,9.79252711839547,9.96907550091261,9.94836889920149
"ENSMUSG00000057503",2.70710566002067,2.05637344542866,2.73940535405712,3.47988364095317,2.15980239247565,1.85482839257,1.84442135458406,2.54223002698337,2.78642112276034,3.34578788375229,0.727367640221086,3.15336601468973
"ENSMUSG00000057506",8.89387383174293,9.17828954985388,9.35378268069912,8.9745380994945,8.97722019165896,9.45239818862478,9.05950455585969,8.86487575095321,9.30570352320094,8.85252861201851,8.99798300670108,9.45212597095814
"ENSMUSG00000057522",12.5570374579775,12.7166434393346,12.6174859435586,12.4901505483866,12.5755749825517,12.855947452379,12.4840635180056,12.7028623616287,12.6880492408142,12.6289694474337,12.5569621348891,12.6550140681901
"ENSMUSG00000057530",11.0102542334097,11.3412776932918,11.2538045635243,11.1545920655676,11.3497689617275,11.0636607774532,10.9603354790282,11.3456676471776,11.3073410767859,11.0879232064008,11.2534520674069,11.2428854839942
"ENSMUSG00000057531",11.0788465285586,10.8036475763102,10.9374882347121,11.0136168396012,10.8247751866461,11.0856990035898,11.0422837419246,10.8866242904177,10.9619374498139,10.989623568513,10.8480842887428,11.0769106205018
"ENSMUSG00000057534",1.91274634508404,4.10134932518001,1.73218702814858,2.62428524091722,2.96518540202325,3.22605715968405,3.77994070402807,3.73705861657566,0.60387926280775,2.08071741086422,3.46122030369582,2.72425729951366
"ENSMUSG00000057541",10.8306365081809,10.8546787694575,10.8927578265307,10.8752093333032,10.9128921510441,10.7562887012484,10.7866289795399,10.9543269243404,10.8817690114406,10.8985540525978,10.9004177058083,10.7807825061863
"ENSMUSG00000057551",10.3890081489116,10.2906111743156,10.264079368155,10.3906054819538,10.2845345764401,10.2636709924126,10.3064083910454,10.3073834297435,10.3747768738594,10.6535691270064,10.0857264660713,10.098415418176
"ENSMUSG00000057554",11.3057245527549,11.1600439766964,11.1774428359516,11.2720110343866,11.2647435197989,11.1217662410661,11.2049882122567,11.1471333211594,11.3671929135987,11.3580058808369,11.1538740403239,11.1678718356525
"ENSMUSG00000057561",11.9368051308287,12.0542401648968,12.0473207304723,11.9542384515621,12.0711799453852,12.1293360071959,11.9401375173271,12.0579621646754,12.0861523813037,11.6850453839064,12.2915108962724,12.2181079670124
"ENSMUSG00000057572",9.37370919010743,9.39179450546171,9.3517580663613,9.23481714644644,9.40068537539292,9.55781345996217,9.35398598994477,9.45117824497249,9.18412897129327,9.36451444064178,9.26122999042024,9.3123641881382
"ENSMUSG00000057580",1.33243641544245,3.2452140470536,3.28959642859398,2.33249141337459,2.99483668585193,2.88479991190258,2.61109850861355,3.14947038653822,2.56978864017278,2.55529804184814,3.35983399707389,1.54041780901202
"ENSMUSG00000057594",9.24041854820818,9.37908205979575,9.32140822441488,9.36694902293485,9.29850417885942,9.38667384150391,9.13955870395288,9.40015570851918,9.26680568708497,9.26723183134662,9.23314859682439,9.28360111706847
"ENSMUSG00000057596",10.176306728392,10.4034003572344,10.6325326107916,10.115499956808,10.5863383747652,10.5319875997604,9.90968413557687,10.0992504394767,10.5431322469213,9.79019743471942,10.4349243576288,10.7234217062237
"ENSMUSG00000057604",8.06837676149813,4.96268370626979,5.31616303643923,7.95452693626893,5.26323863535362,5.23014594331694,8.07403361510563,4.81507616464133,5.00477627490512,7.7854003769357,5.27453726330174,4.90201782121823
"ENSMUSG00000057605",5.09834467417776,5.00522279977275,5.07489438557127,4.95986159570428,5.40246395705688,4.94875246474372,5.25154855591645,4.75440144890206,5.15811839769753,5.22987542397532,5.00428369274223,4.92375444752556
"ENSMUSG00000057606",5.08349896651731,4.21919919728451,4.03905905383213,4.61105796903765,4.29975803429852,4.37685711964064,4.05138014514599,5.07670650199748,4.01957407974168,4.66515987495509,4.86566002416476,3.03316768020416
"ENSMUSG00000057637",11.8579659045265,11.7269629318876,11.6502789001963,11.9974260147287,11.6929035070699,11.4862272256679,11.8818349505516,11.696856144543,11.701081605913,11.9479923008839,11.5808905991192,11.7093701262531
"ENSMUSG00000057649",10.5834771313401,10.5891512132474,10.4684199625574,10.4975394440006,10.5474742715941,10.5612476771066,10.5786028398847,10.5106932195557,10.6681967719295,10.7875231090607,10.4184127275573,10.3785158382421
