"","A1","A2","A3_1","A5","A6","A7","A9","A10_1","A11","A13_1","A14","A15"
"ENSMUSG00000050855",6.95245883794762,6.84953949851682,7.30153185819161,7.23689015665865,6.98332842535932,6.99428813289726,7.60666922532255,7.04491051965106,6.53121953174895,6.97924589103599,7.19089704943998,7.00767191673931
"ENSMUSG00000050856",10.2843698363745,9.57721156064984,9.82311442621521,9.85820670858791,9.7590800289566,10.0207565538886,9.64185883078944,10.0092845208882,9.93993315910702,9.60597030735469,10.01483799254,10.0562281707205
"ENSMUSG00000050860",7.55725121088408,7.56690740986096,7.61227162465038,7.60408205998229,7.36911327413515,7.70322919282173,7.26581303253655,7.61421634891169,7.57118990526132,7.90388079389776,7.45253053885806,7.04277783497685
"ENSMUSG00000050890",9.48257349641927,9.96531092892394,9.85611591349745,9.84572011492152,9.70899955909156,9.75541963684346,9.93432483912547,9.68745625042919,9.6456205477025,9.90516603965355,9.637961319202,9.70698090971904
"ENSMUSG00000050891",9.25138126146906,8.98359601631573,9.27519933391767,9.06873286568492,9.37917667336034,9.0183702342988,8.96583569109293,9.31165444043095,9.27709317588842,8.99765773626007,9.1604315218818,9.42590905552052
"ENSMUSG00000050896",8.98848877513601,8.70548266738702,8.90017353164739,8.86803776109894,8.68319427729146,9.25332998445404,8.96912217716238,8.88161968855744,8.76360290347847,9.02103386750367,8.76543248440902,8.86183402222619
"ENSMUSG00000050900",4.39950421212431,4.48970826218878,2.2520616369236,4.55873593679939,3.47700165641855,2.93029689113799,3.24796461300115,5.77909281626505,2.12403811632341,3.46546869154516,3.59280249010625,3.95447808948592
"ENSMUSG00000050908",8.61715638292788,8.84282268050824,8.88575940213033,8.71846043128701,8.85311690955138,8.7609120960752,8.71474940590532,8.77057157742718,9.00636772447649,8.71186204430472,8.90783675579076,8.85859605617359
"ENSMUSG00000050910",11.1548470073203,11.2156766641629,11.0904488980191,11.2168757142213,11.215938064176,11.0409966084068,11.1613174078699,11.1235417382453,11.2264273777557,11.1369469236232,11.1666190875311,11.2339313630426
"ENSMUSG00000050912",12.0490386192036,12.0914181456289,12.1586511584463,12.2638346221501,12.0333112293794,12.0268005737761,12.1891464824558,12.0306912208685,12.1064793958008,12.2306163780843,12.0886455788952,11.990747620155
"ENSMUSG00000050914",6.80562473018137,5.99927517739844,6.65570286627469,6.99901908468819,5.83898113931778,6.62071489602834,6.54358645993624,6.69796778941899,6.27657906931806,6.88058514543903,6.37836390298609,6.3208549440173
"ENSMUSG00000050930",2.07539370381503,3.30222236477127,1.94725683096593,3.64400416524224,0.943009225066142,2.95802809356314,2.63634184976343,3.05296220427228,1.87304371627255,2.94213512863178,1.92709742713468,2.6709137370089
"ENSMUSG00000050931",10.1264089488245,10.5758817452774,10.4957530678213,10.4915827750944,10.4921744887183,10.2991547133164,10.8702260464787,10.2757635025501,10.165260281034,10.8706688558967,10.273443598791,10.1645005654221
"ENSMUSG00000050936",2.87080088292686,4.41703567517959,4.92953558560813,4.38301375626997,3.50352920346974,4.23724039208361,3.50483135295831,3.88343429155404,4.71658604436117,3.56148486764077,4.13517468943946,4.39106800106367
"ENSMUSG00000050944",4.5744699505988,4.80035848085683,4.62281761676093,4.53072973885328,5.53787208385559,3.8855996382872,3.83634239654711,4.51768383756692,5.49236024448099,4.14503728736831,5.26563395042489,4.5150868554198
"ENSMUSG00000050945",7.62046199755225,8.2080171679293,7.87381189478986,7.74982787431229,7.95308269597061,8.02513869759682,7.7438221747936,7.89014874260303,7.99465306920163,7.58038062182054,8.18895979677391,7.82237887511808
"ENSMUSG00000050947",9.42654067653203,9.49782918005344,9.39261985280826,9.64747660007281,9.38852565682454,9.31757845625698,9.8159638360385,9.39491386052871,9.09957350239335,9.74807185877173,9.31991678718143,9.22701757900905
"ENSMUSG00000050953",11.8692334521223,11.4279201172171,11.4231090314604,11.7643498522694,11.4981461315019,11.3019011421973,11.7047820921947,11.6055930245414,11.5663001006618,11.7063272871915,11.5831968745144,11.6009964146917
"ENSMUSG00000050954",7.5859642767159,8.28662505255656,8.00056153481906,8.09193503375598,8.03803637852825,7.7155889390246,8.19717497068124,8.09783533553686,7.6559606398965,8.23446048572055,7.82538548434999,7.87879620711633
"ENSMUSG00000050957",7.30326103145813,6.76843610384169,6.23309342559834,7.02084497332498,6.74682714125877,6.62764578653587,6.78435662789003,6.60908744852228,6.81812862212705,6.38933192155139,6.78597240047676,7.0262961236272
"ENSMUSG00000050965",10.9581004083296,11.5535116284267,11.4142699748534,11.0329620652433,11.583358076192,11.2592542360477,11.2362654164934,11.5285712008028,11.3613085750874,11.1322363315306,11.4842614721004,11.4948399592107
"ENSMUSG00000050967",0,0,0,0.965413541726763,0,1.01416041678686,1.32706770863381,2.93781398878226,2.81159955771311,0,3.46788579385579,1.27832083357372
"ENSMUSG00000050973",7.46073514472808,7.69641337270398,7.8053577583073,7.57364400060776,8.089241632028,7.29098426785672,7.59711263205606,7.63002827129176,7.74551624767122,7.83719125642796,7.7270795518449,7.3518773905436
"ENSMUSG00000050989",11.5319788985002,11.5153641758148,11.5828768766986,11.5327929086015,11.5369878507432,11.5553998474798,11.5203958687094,11.61814912309,11.5288883889213,11.4735501984464,11.5681908547661,11.6273559302665
"ENSMUSG00000050994",3.36763841024076,4.99943102271029,4.55841799301051,4.45009933571784,4.58074439885272,4.26980714793055,4.33964985251878,4.55197503645714,4.15545075513024,4.28832347250497,4.66564935012877,3.85078881267171
"ENSMUSG00000051000",8.24328648367745,8.72235622895563,8.65278258469279,8.6049317347791,8.3879050802686,8.5875155156092,8.74483726621306,8.53352842129815,8.38203979469507,8.59604455065777,8.6526909032833,8.41999571256898
"ENSMUSG00000051007",9.38663429255966,8.99836569025338,8.90949866700005,9.02199012546374,9.17155194943216,9.08406037764419,9.11238501352781,8.9240909080264,9.1872762131363,9.18098600743561,9.20890907423991,8.84945713029872
"ENSMUSG00000051008",3.69881211663554,1.68417152787936,3.934486184587,3.82263532286417,2.189777502277,3.38527101635408,3.97124234555164,2.5021840543558,2.93037109705874,4.75065827662074,2.1491959772498,2.33219078132129
"ENSMUSG00000051029",7.97833359610084,8.05955001583303,7.49996232891722,7.75565390325828,8.05187677471411,7.76478468876939,7.93258960514167,7.87807376933871,7.9545424861294,7.87569379044157,7.97450554407431,7.90857585142336
"ENSMUSG00000051034",7.70217442043484,7.71290222661567,7.94711987492704,7.7724272516472,7.8979028414641,7.73714253587926,7.68333507240751,8.04213502837553,7.72958147485957,7.70002758567186,7.98253327333373,7.76089566582696
"ENSMUSG00000051037",6.13731491345044,5.97254331159146,6.4405787104027,6.04437291258144,6.4111889389424,6.28200259211668,5.75135896099532,6.5715052590632,6.15151350358243,6.54481888855542,6.01167871726004,6.02489284258145
"ENSMUSG00000051043",7.1773071115997,7.18227763797571,6.90696183970625,7.33636649291147,6.65305942119547,6.95700981349385,7.53251493301776,6.57359387631226,6.92995990992586,7.40395456798012,6.56368373941086,7.05384537776583
"ENSMUSG00000051048",8.94127309403168,9.79922935048358,9.93112588060127,8.89511069313824,10.0234892076393,9.80865827890679,9.0134433600595,9.87906894200623,9.98497689805215,8.99090068620693,9.98127011029514,9.8966644120359
"ENSMUSG00000051054",0.618118802175857,1.36578679772222,2.06384114238577,0.908149921721795,2.24238352035232,0.938514694121438,2.25526990108458,-0.312670807743052,2.18352640972425,2.95315740583593,0.317777234668477,0.744791340270394
"ENSMUSG00000051065",7.90779931776127,7.73329858497987,7.92055085514409,7.97485610050483,7.81885240615927,7.70004682957021,7.71592729085062,8.14878545675843,7.67092089311049,7.8640144255749,7.90623511982938,7.802234507559
"ENSMUSG00000051067",6.03011740990068,4.46792489519519,5.78443739738524,5.39311345456787,5.84586908179318,5.04714295096975,5.3815919649392,5.09905753774498,5.99786016386696,5.89738217166004,5.96101531120057,4.64117852897121
"ENSMUSG00000051074",3.89145275496068,3.11185029925223,3.16871315651706,3.33140287261256,3.76244853444583,3.05506867131895,4.17553531287487,2.68508239303265,3.18007882110066,4.30401633213466,2.83909792342336,2.98157174274506
"ENSMUSG00000051098",6.33119917803452,6.67756873562448,6.39735989763931,6.64879961820336,6.48707810573146,6.18732402565942,6.78875668415254,6.58604308320419,5.78824275461528,7.2846092563194,6.69901236727791,5.16712971388931
"ENSMUSG00000051113",5.79308017929802,5.19306644677245,5.77674567247245,5.40135378253998,5.55622195905203,5.8106594574673,4.71915600706395,6.09938382295891,5.71482530375456,4.89534690262096,4.94823872069163,6.56516512401793
"ENSMUSG00000051116",7.31127249486427,7.49057716851792,7.18967060018857,7.22278012165575,7.36997634278524,7.36678753874788,7.22551727603538,7.65490506401081,7.0029964111274,7.45864231139827,7.26016405732977,7.17758971086257
"ENSMUSG00000051118",2.04103985847148,2.45226302199966,1.83142363653062,1.7038694689185,2.16111241978191,2.48631101519805,1.82654582485569,0.665358369447694,3.66461310364567,0.975171920885466,1.55921475007613,3.56464366044702
"ENSMUSG00000051124",5.2553269014475,4.65743949505577,5.28161863601197,5.40767170155779,5.1662261914695,4.74802448287582,5.31151688179746,4.86841591570945,5.03159448655409,5.20133328637741,5.04161688664422,4.959497113313
"ENSMUSG00000051146",8.47285581824849,8.06967623768817,8.06819464615649,8.31693316601614,8.11897393413349,8.10754835473948,8.21702438387933,8.18915186418529,8.06903151399155,8.25678889516542,8.11864070099233,8.14754835715656
"ENSMUSG00000051147",6.91850936145084,7.10229539941148,7.02371781472393,6.79314699965803,7.09456813221148,7.25802593699061,7.37253542505462,6.82386588173609,6.87455063947754,7.11564515206533,7.14384261240998,6.76486819532247
"ENSMUSG00000051149",7.28861673249889,7.99486888468756,8.16002470264749,7.86669936000188,8.05998323639591,7.48052145556217,7.94943304644487,7.76344459903395,7.81475980089883,7.86433818416146,7.85180548122362,7.80874331800005
"ENSMUSG00000051154",11.4112920238599,11.1344776621225,11.2525651556505,11.1496915208314,11.2664022085166,11.3594097443057,11.0574399915829,11.336015956656,11.3492627234916,11.2024225073188,11.305868406667,11.2565804037498
"ENSMUSG00000051159",2.42654650909622,2.35135929253736,1.80140170534547,0.714149421502673,1.97982181313869,3.69341153111129,2.15691897549597,1.43358392060909,2.81599659168975,1.95844082207949,2.42785533843746,2.02142506086696
"ENSMUSG00000051166",8.48789698334125,8.70729746300637,8.2840636222855,8.77954560148284,8.46426725975696,8.24637328151999,9.36204929367911,7.90920653190439,8.11911142524284,9.00140677551046,7.9552604375702,8.45903282420819
"ENSMUSG00000051169",8.40980387430779,8.12206491671151,8.18555808850041,7.87776939278989,8.30479766122716,8.50565922020881,7.98356722156824,8.10022210176886,8.44456283600263,8.20739020506032,8.17673126854471,8.10945900348814
"ENSMUSG00000051177",9.41447991658823,9.94853137884965,9.92482135699342,9.2982693183432,9.96227234744958,10.1140047998132,9.93375396721898,9.71841643054348,9.5873008285956,9.96268698496657,9.57240627138922,9.67224432881792
"ENSMUSG00000051184",7.34533137141638,6.91267305018248,6.81744552431826,6.75932698322867,6.93657723336736,7.30665239311498,6.60584082345871,6.98836698674659,7.28579100169889,7.16176548147693,6.45496589583716,7.29581593560065
"ENSMUSG00000051185",8.92172926591305,8.65134716213483,8.78163438831625,8.80854268454056,8.80360431239764,8.70002527979163,8.91601842659662,8.80156727874833,8.56162177286859,9.05004162583038,8.64400823060055,8.62542507566512
"ENSMUSG00000051220",11.0406035160877,11.2147833495909,11.2872187239135,11.3592586676133,11.2671682464017,11.0776838123319,11.301638102556,11.1843085411678,11.1598490530063,11.2814172003934,11.1960522576221,11.1633193208512
"ENSMUSG00000051223",13.2732974393669,13.6395431749654,13.5620650609,13.3302864517735,13.4997080169785,13.6232432158669,13.4124977382944,13.5009885781227,13.5231566819379,13.4486077065423,13.5088209008234,13.4789720323629
"ENSMUSG00000051224",8.18930171851693,8.29460290601239,8.2600176582404,8.16600342455668,8.33521391984707,8.19884829370772,8.38450434010237,8.19681447922606,8.08162307501326,8.36725190729769,8.33452434934386,7.99954054182835
"ENSMUSG00000051225",4.26979854354661,4.40642627316239,4.49373543606068,3.82587777390522,4.43238934123132,4.89083819988204,5.30337084013461,3.50228772674729,3.68823230217658,3.7367028461152,5.02086682999422,3.91029972527901
"ENSMUSG00000051228",3.74857027913694,3.75337293511871,3.46389184568435,4.32106712063079,4.23740193077606,2.12536333509898,1.81982035666663,4.62342223793237,3.97907433832536,4.20998606699542,2.876933563302,3.25674705818144
"ENSMUSG00000051232",10.0785618864899,10.0189729129929,9.88346549097301,9.97112068145544,10.0345428835321,9.92831991013089,9.93460452015303,10.0376168597106,10.045743987004,9.88629703097747,10.0665167929656,10.0760541358027
"ENSMUSG00000051234",11.159581812402,10.7260786027089,10.7927897669222,10.9063899194179,10.8447060743688,10.852668104023,10.8146171245939,10.9010900383237,10.9392815331462,10.8579030522262,10.9479243672915,10.8419602023827
"ENSMUSG00000051235",9.52219402294575,9.71304982409106,9.91300027566676,9.68749916731121,9.89027687082823,9.69938756956051,9.91061177692626,9.66279611097094,9.67656051788943,9.77020351913125,9.60218772252648,9.85890386804643
"ENSMUSG00000051236",11.4650661151223,11.927059679742,11.8934888046504,11.6377752651019,11.8389908369375,11.786074715321,11.6048633996278,11.8199882191652,11.8082167849697,11.7175176244292,11.7218656801477,11.773250413561
"ENSMUSG00000051238",8.48571512560691,8.45826070073396,8.52255986304677,8.38260103015389,8.78903434749892,8.30816894296157,8.24329408712995,8.49508842230504,8.60690280020429,8.13313874012365,8.71035947902405,8.5525217846214
"ENSMUSG00000051242",0.26784728205182,2.27735926767906,2.65701928154526,2.62911551858428,0.190594173099628,2.31827621428752,2.08698575071277,3.05869381591931,0.0152739987442845,3.63962329499162,1.01064276491174,0.43927906238956
"ENSMUSG00000051243",0.701814725578457,4.18313101212889,1.79168716983157,0.909302946772282,2.89973121657855,2.8988969003484,1.46905134299861,3.16091640409478,1.96941775380016,2.85028202507729,1.64051844021242,2.39708090996116
"ENSMUSG00000051246",5.06743213581932,4.17983754403242,4.98899635027109,4.79529732396585,5.1537175446508,4.35009232440566,3.3765760446943,5.10240952202391,5.62252696302671,3.62199108096954,5.2989155494856,5.25472846967376
"ENSMUSG00000051251",0,0,0,2.32573737440201,2.22387133929064,3.11647480485804,0,0,0,0,1.94213619062889,2.34765690822149
"ENSMUSG00000051255",10.5159618204495,10.0540504998634,10.1264928786466,10.3110687149435,10.1234035999198,10.2838397165849,10.2745651961909,10.1970023203738,10.3056528035252,10.3870915883271,10.1024396946889,10.2189885785821
"ENSMUSG00000051256",10.5428546697678,10.4919761967641,10.4379538764332,10.4671066602607,10.4001582686785,10.5696872498302,10.3294965436482,10.4994823049395,10.5828649589444,10.3764934636734,10.5487028767272,10.4923308899492
"ENSMUSG00000051262",3.38815077431609,4.80141248948619,4.21487942806888,4.03783463193518,5.39375257764686,2.72640608310607,4.27091663290111,3.93749821724127,4.24453904692124,4.54718222342089,3.65968758913558,4.02549459325466
"ENSMUSG00000051278",10.0172287786483,10.5211458028724,10.5599733449619,10.475928877427,10.5160735730853,10.2140912172036,10.3041041219985,10.4493311819126,10.4275009228048,10.3303671838267,10.3456717044412,10.5062774657653
"ENSMUSG00000051279",0,0,0,0.965413541726763,0,3.42367623413089,3.88643012999765,3.72550510581023,3.53168870527225,3.77671081648117,3.10042104836284,0
"ENSMUSG00000051285",10.671576386412,10.8268124104198,10.8456868221876,10.6994562983303,10.7226470173375,10.8645683746299,10.8945925029447,10.6726439654275,10.6540561015036,10.8128730862436,10.6415433471526,10.7477273790028
"ENSMUSG00000051306",9.94377320103607,10.1646506504099,10.3180407081237,10.0465607338799,10.1725314942657,10.2423392629,10.180395707572,10.0863928084114,10.2032705623431,10.1659236216542,10.1477093104575,10.1621972482783
"ENSMUSG00000051314",8.55382984924951,8.36937857651776,8.42425136003129,8.26302805758444,8.337838588229,8.99226591551716,8.12960837982691,8.45493059760729,8.49332870533114,9.00766333037662,7.90570531247051,7.9902792433669
"ENSMUSG00000051316",7.95434527946759,7.9674316609154,7.9842951819163,7.82718025245042,8.06894328301264,8.09367363070231,8.08351750925666,8.00745279453954,7.74801301984603,8.10916686348552,7.87953135321241,7.85453185850217
"ENSMUSG00000051319",4.74614372832635,4.17687737638127,3.75732611299234,3.82778005611217,4.65378868204793,4.28228474400455,4.1374715769984,3.98262441858437,4.69080538533285,3.76842046800114,4.52408283441958,4.53274202379577
"ENSMUSG00000051323",11.0348594251622,11.5395094711862,11.5710610350562,11.6887887912162,11.5009808197403,11.0268200655894,11.5437908428926,11.4161405070267,11.2053492973956,11.4701564442448,11.305886844928,11.3747180356189
"ENSMUSG00000051329",10.9894106552997,11.6366691432685,11.6831645029635,11.4316577792247,11.590506078238,11.344492006649,11.4296261590995,11.4481226859184,11.5122058880898,11.4354633079276,11.4152010635125,11.5264406706042
"ENSMUSG00000051331",9.60904582202218,10.5125978762834,10.2918949576626,10.150677236391,10.5681002656958,9.69385976061107,10.3445471524466,10.162957478012,10.0015703720631,10.2611312929675,10.0643736571345,10.1757957699093
"ENSMUSG00000051335",9.67358346318945,9.41566714203445,9.47247319705697,10.3600733398183,9.39641434544201,8.85873793369887,10.1707900421626,9.4373793120697,9.1193899539338,10.1951069577959,9.36747093359368,9.13675465613939
"ENSMUSG00000051339",7.918200475552,6.38284878599614,7.41443456993689,7.7913064352641,6.44311689086616,7.27955637879572,7.62640125529711,7.12616949517247,7.51598080493533,7.52913897584106,7.30598071581392,7.5341054262555
"ENSMUSG00000051341",8.89552482242249,8.21062031498073,8.3318692818732,8.72772779956519,8.48234944952041,8.28253862032112,8.91971151213674,8.234897479763,8.52378044511318,8.73680112937496,8.42472689231324,8.49532585192112
"ENSMUSG00000051343",11.4622646134064,11.3564077411793,11.2813038626834,11.5091397256371,11.3540924738259,11.1593955294579,11.5402800620608,11.3119460290331,11.2326630235755,11.4965939923187,11.3302737974078,11.2798718119644
"ENSMUSG00000051344",9.72977840985067,10.2997175997906,10.2298463799399,10.0976959606126,10.2290689824705,9.94553245887458,10.1439669531424,10.1642298297135,10.0188652022689,10.1940479389779,10.1033749401379,10.035801242642
"ENSMUSG00000051346",8.75143518715666,8.63688521780285,8.69818132659988,8.40454330651267,8.79199763516213,8.86780160455851,8.53289666336232,8.81329422840341,8.71725047995802,8.63078751078963,8.6304820282652,8.80993589359269
"ENSMUSG00000051351",9.74664673775474,9.9490972012632,10.0725484183081,9.85751704872608,9.87381326553373,9.99271034972125,9.71504950498867,10.1294625470508,9.93710844445986,9.87474470053114,10.0363890508109,9.84670376773747
"ENSMUSG00000051355",9.73212371813042,9.33737822696813,9.50190300902466,9.44735729877804,9.35632028950211,9.73849223482121,9.50661564947747,9.51862259995762,9.49190604334781,9.5090460276156,9.65023817445698,9.34002416708042
"ENSMUSG00000051359",5.79576655422605,5.79001204686416,4.64088341211049,5.98412553274068,5.27019913302346,4.78573630637624,5.31536438597085,5.75674710766535,5.43836607653734,5.52120570819287,5.65938364747457,5.29851166114594
"ENSMUSG00000051367",10.0013104186315,10.2028735412253,10.2056241412776,10.0122891209985,10.067218943087,10.3574726150377,9.78406452319278,10.2599517128949,10.3375739218723,9.92667510830817,9.99956817726818,10.4379333935819
"ENSMUSG00000051373",3.38214503683057,2.43314118546208,2.59176655857522,4.20372151183685,2.2577510866725,1.68507103587298,0.893770555601454,4.10256137465648,3.21406881158467,3.80844195017857,3.328272879015,0.975225022524081
"ENSMUSG00000051375",9.52410237251686,10.2339228055522,9.98543428065688,9.95018902736221,10.0498335999994,9.91990751733317,9.82947231842382,10.1027262669697,9.84130256840685,9.65512567829456,9.99462203124589,10.1130037966595
"ENSMUSG00000051378",10.854484997883,10.652448817244,10.9966575810155,10.921009110142,10.9431038573529,10.7042108958853,10.7621137674073,10.9346164192762,10.9462044479243,10.7013639645785,10.9620127996604,11.0009408934502
"ENSMUSG00000051379",4.00185127902819,3.00707280399147,4.9627503140104,2.19714623808822,5.14169634198875,4.89837503941743,2.95464287018719,4.73148924893835,4.58821473670577,2.90855494448714,5.40305631561467,3.99163188064268
"ENSMUSG00000051390",10.0883492594832,9.93580105254057,9.86053724874669,9.97812365825072,9.84359442990644,9.98603015900643,10.002486016336,10.0350233082422,9.81458223583987,9.9252384904625,10.0448565026793,9.89659061488642
"ENSMUSG00000051391",13.6856717880966,13.8364142619098,13.8051925578077,13.7314119041888,13.7362315137913,13.8136282313277,13.8094473858677,13.7547860160241,13.7024903212851,13.8187800837469,13.7597735940684,13.7003716388903
"ENSMUSG00000051396",8.13237665828869,8.5357504502605,8.35675173256461,8.60831920749089,8.35906570632064,8.07639393226125,8.52335312650779,8.07841663311449,8.41702557973009,8.16427731112818,8.26305608107394,8.61865721816689
"ENSMUSG00000051403",11.8877621083481,11.5089758495388,11.5091669300214,11.6180335427945,11.5320506262559,11.7223815558119,11.5579502516927,11.6392325743812,11.6122535995162,11.5181350582726,11.6545195785388,11.6430259520755
"ENSMUSG00000051412",10.3842521088211,10.0421739641359,10.2677837388688,10.2191840480371,10.3315299660384,10.1844402990512,10.2893476743964,10.1544743570248,10.2753358380307,10.2716841013716,10.2172368863711,10.2254501459411
"ENSMUSG00000051413",10.2703586776982,10.5767640045512,10.3844404961429,10.4587608143577,10.5916723276281,10.2567300369022,10.4458294852002,10.3702488499349,10.4238016328218,10.431991344548,10.3670730342332,10.4533299401967
"ENSMUSG00000051427",10.2065169392984,10.3417638017676,10.0658020324514,10.227904936158,10.3022602021644,10.1398191645505,10.1335799046368,10.2539090926693,10.2927778001283,10.214076440452,10.2602977072824,10.1983454866037
"ENSMUSG00000051439",8.90223733890205,8.76702322995161,8.99484908595951,9.25604355994353,8.93292403712509,8.73450320512845,9.17662758359915,9.05066188373104,8.78779932204832,9.32745792598615,9.04216410426806,8.657469907383
"ENSMUSG00000051444",8.5486589858716,8.65807565752544,8.75320159319652,8.72871124441986,8.48016413071324,8.79551869904776,8.62577519725815,8.59400740138312,8.79760682490859,8.74879722173997,8.49967869331159,8.7560322899251
"ENSMUSG00000051451",11.0548119762346,11.1197177311087,11.0925747142605,11.1322849437208,10.9924279178661,11.1115198503079,10.9748742791278,10.958559955984,11.2718898530122,10.8547909564288,11.1396589733386,11.2076478279431
"ENSMUSG00000051455",0.443981620414637,2.34930446337543,2.0123326168147,2.77220478985694,0.451407649698241,1.46394496063161,2.84748267693538,0.0339667983598293,2.03623050323986,2.86898263946876,0.896133981436753,0.86739148554324
"ENSMUSG00000051457",7.95895595916058,6.1510704237276,7.28379623517232,7.27302949091612,7.49480640591842,6.94134142467636,7.48337223830153,7.268094529554,7.04158056725591,7.3540711957595,7.21571939798186,7.19606187130408
"ENSMUSG00000051469",10.3691502687645,10.672158172146,10.6544418506474,10.5188035842433,10.7272462272647,10.5000355006286,10.5597497177159,10.4499010067425,10.6651930137805,10.5233386518026,10.5275738466255,10.6379227032079
"ENSMUSG00000051483",8.85069826020892,8.86151349750506,8.89610506577923,8.79094585190254,8.59622851661238,8.94808522222119,8.92706514477626,9.01486657614429,8.94120398602924,9.05052220302372,8.89689051908479,8.90169705751587
"ENSMUSG00000051486",3.68922292708768,1.22957395851362,3.45826269240413,0.965413541726763,2.77362626739843,3.26094901003582,2.67914698499103,0,0,0,0,0
"ENSMUSG00000051493",0,3.65009915347924,0,0,0,0,0,1.72821614123523,0,1.92021665680941,0,0
"ENSMUSG00000051495",11.9983737911356,11.8400430033476,11.8907517740244,11.7358882406536,11.834956914942,12.0837126229312,11.8144525453112,11.8213477742836,12.013499525059,11.9028898000788,11.8465730238917,11.9385768639557
"ENSMUSG00000051498",4.74916313407784,4.99190070210888,3.90214139858618,4.40139064237555,4.74254191361704,4.54032878382429,3.74138811242094,4.37067983187292,5.35891198608629,4.58659416355086,4.14863986875114,4.85301337361026
"ENSMUSG00000051499",5.59746169966107,5.62670788189688,5.83705115835127,5.72784587287932,5.8816332214056,5.51393084358263,5.26488586325532,5.59516924391288,6.16054450399613,5.55845197300504,5.58006967399196,5.84229831412562
"ENSMUSG00000051502",7.04585880355877,6.38307036281939,6.79673470827547,6.85191766976166,6.33950950019016,7.00486858083211,6.87810384992059,6.0564834151728,7.13774107296914,6.56117543797884,6.92122501359286,6.66817979693709
"ENSMUSG00000051503",0.975358204506309,2.27924861932287,0.690810575599336,0.860254874902875,-0.00962639693572775,3.07187343708112,3.0263946642379,0.0698575389165559,0.786320328105929,1.01578392542106,1.69471035516774,1.01933417450016
"ENSMUSG00000051506",0,0,0,0,0.965413541726763,2.77362626739843,0,1.72821614123523,1.60389504987443,1.48597525826786,2.32573737440201,0.416666666666667
"ENSMUSG00000051510",11.9195582709689,11.9218254710595,11.8173724182292,12.0289731594034,11.8271621829523,11.738049308598,11.9488887735944,11.8559831960796,11.8570587785177,11.9610593739603,11.8380961787129,11.8898576358802
"ENSMUSG00000051517",9.49315890203752,9.30692817223001,9.51797573241147,9.30070289724926,9.35104571843735,9.67225839097214,9.22556913807322,9.30844234800131,9.76032574875519,9.1762350284826,9.51682820330584,9.64638185425208
"ENSMUSG00000051518",10.4899730925533,10.0398544198327,10.0989677093141,10.1170450497284,10.1871982098419,10.2511164735297,10.1550725702684,10.239293573566,10.283983144073,10.0540069666847,10.2938173364708,10.3397022604236
"ENSMUSG00000051527",0,0,0,0,2.22387133929064,0,0,1.01416041678686,2.81159955771311,2.29115091612877,1.22957395851362,0.416666666666667
"ENSMUSG00000051548",2.68796518214212,2.89291979237869,3.56951808404781,1.47220061213543,4.14983867130192,3.2764648115825,3.80030859442091,2.36845972842249,3.02677942499997,3.81017169390275,2.96182615360149,2.43731770335727
"ENSMUSG00000051550",9.67381308774196,9.06812244903139,9.1753885526029,9.61163259762107,9.02988055553321,9.25309713242143,9.00694780506248,9.34992242826854,9.41705483903551,9.33190926378353,9.16281516757013,9.29686733002133
"ENSMUSG00000051557",9.01284657474955,8.77626275354842,8.83197529823591,8.89911271122997,8.84592078552938,8.7862817212724,8.60307254394475,9.00085898238586,8.98370293586448,8.65571083799865,9.11906591340469,8.80165197502443
"ENSMUSG00000051579",11.3017867685923,10.9331013493307,10.9373916846315,10.9293254130845,11.096515948641,11.135612521467,10.9536456125616,11.0958256597394,11.1786002982236,10.9349190023164,11.1613096634678,11.1391720387534
"ENSMUSG00000051582",0.250773466780063,1.02638008159215,1.15541411795629,0.446430444836163,0.445142198633176,1.45813992460398,2.42260234589194,-0.0399463360827659,0.0858720829603113,0.703739227675881,0.340152421712875,1.41390081595858
"ENSMUSG00000051586",10.8856919444918,11.4643389207717,11.3083776597832,11.0963088280096,11.2845233619899,11.2620177377806,11.239996865276,11.1266745981928,11.1596566094579,11.0745570351688,11.1586557523995,11.3062283032874
"ENSMUSG00000051590",2.40349883333895,3.98389759675408,3.88117923918273,3.60439725678388,3.21136726116617,3.32394389911364,3.65448777858505,3.50059057834256,2.99404413351712,4.09499438324935,1.59281914233857,4.22837475400072
"ENSMUSG00000051596",6.00478403245716,6.17095601116188,6.18959540462397,5.57708744775496,6.46994258964421,6.49915904837249,4.90098096403517,6.47129796928157,6.75982631906651,5.96187956821372,6.41778956549413,5.84518777505265
"ENSMUSG00000051606",3.06770389907585,1.24535852577321,1.27217258605077,1.96915668054222,1.69109812008783,2.18294496351327,1.73127516389773,1.05085725147882,2.88948371410229,2.56797609831418,2.48828252420485,0.599762198067085
"ENSMUSG00000051615",10.1905811593485,10.0774788181156,10.1872310221711,10.2826991206758,10.2364458129765,9.88434254669763,10.1977813833258,10.0935974315304,10.1524698789278,10.1364808489641,10.2656698474945,10.0632542966638
"ENSMUSG00000051627",5.07603779704825,5.65395779844134,5.78484038321827,5.71143445749615,5.40015604844329,5.43039788954118,4.87678582866909,5.90872301458221,5.58494084711817,5.30894315987328,5.50407227101238,5.7032314843344
